p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.ratio
5.00254837588865e-09	2.40806005162024	0.106	0.018	0.000131456966221602	lens placode	armt1	5.63157894736842
5.0474135197138e-09	2.11853594128226	0.212	0.061	0.000132635932471039	lens placode	ddx43	3.43548387096774
5.92272278471717e-09	3.11279153316901	0.059	0.006	0.000155637309336798	lens placode	zgc:162184	8.57142857142857
6.20238319317739e-09	1.41117579798414	0.376	0.149	0.000162986225550315	lens placode	fzd4	2.51333333333333
6.43083318713943e-09	2.61138893254799	0.129	0.026	0.00016898943449165	lens placode	MAN1C1	4.81481481481481
6.98278407852771e-09	1.51984290503156	0.329	0.123	0.000183493600015551	lens placode	zhx3	2.66129032258065
7.10154330553807e-09	0.871000611719383	0.788	0.503	0.000186614354982929	lens placode	ddx18	1.56547619047619
7.1685729433482e-09	2.76825261667334	0.071	0.009	0.000188375759805304	lens placode	ppifb	7.2
7.32176797307131e-09	2.37895168784686	0.129	0.026	0.000192401418796368	lens placode	slc27a4	4.81481481481481
7.43736216580046e-09	1.45092672409931	0.459	0.21	0.000195439002992905	lens placode	mylipa	2.18009478672986
7.78331457528235e-09	-4.56443275758004	0.024	0.318	0.00020452994040927	lens placode	FRMD5	0.0783699059561129
7.82205095707319e-09	0.964755021012485	0.659	0.369	0.000205547855049969	lens placode	ctps1a	1.78378378378378
8.06973654481547e-09	2.14160450247644	0.188	0.051	0.000212056536924661	lens placode	si:dkey-44g23.5	3.63461538461539
8.87366581416991e-09	1.23536184479291	0.541	0.279	0.000233182190264757	lens placode	dcbld1	1.93571428571429
9.27667294059466e-09	1.21785812162955	0.459	0.207	0.000243772411532946	lens placode	fryl	2.21153846153846
9.35455375946121e-09	1.01460101919613	0.659	0.391	0.000245818963691122	lens placode	gse1	1.68367346938776
1.14582327554415e-08	-3.05332352197598	0.047	0.35	0.000301099440347491	lens placode	axin2	0.136752136752137
1.17501442107087e-08	1.52943068317031	0.306	0.109	0.000308770289569004	lens placode	rab5if	2.79090909090909
1.19817724501974e-08	2.664272068424	0.082	0.012	0.000314857016446286	lens placode	golt1ba	6.38461538461538
1.28961686271727e-08	2.12384832750627	0.153	0.036	0.000338885519184845	lens placode	prickle3	4.16216216216216
1.39609977787844e-08	1.76132338486859	0.2	0.055	0.000366867099630896	lens placode	zdhhc4	3.58928571428571
1.48194904622503e-08	1.2615034141643	0.435	0.19	0.000389426570367013	lens placode	utrn	2.28272251308901
1.54405419799756e-08	1.00275919469944	0.635	0.365	0.000405746562149799	lens placode	heatr1	1.73770491803279
1.55990917854191e-08	1.23545569952747	0.424	0.184	0.000409912933937243	lens placode	eef1da	2.2972972972973
1.59280981092368e-08	2.03906423276068	0.153	0.036	0.000418558562114523	lens placode	stambpl1	4.16216216216216
1.60223791137573e-08	2.60921557824113	0.106	0.019	0.000421036078351315	lens placode	osbpl3a	5.35
1.60313209605001e-08	-7.30750006494809	0	0.281	0.000421271052200021	lens placode	vwa7	0.00354609929078014
1.65418918477995e-08	1.89836929376772	0.282	0.101	0.000434687833976475	lens placode	mbnl2	2.77450980392157
1.7134673928284e-08	1.33786635910351	0.424	0.191	0.000450264961487446	lens placode	bms1	2.21354166666667
2.14416296483617e-08	1.00943114627313	0.682	0.432	0.000563443143899648	lens placode	ncl	1.57736720554273
2.21678733672565e-08	0.792685512534945	0.435	0.19	0.000582527376344767	lens placode	ptprub	2.28272251308901
2.25019316055326e-08	-4.86748848595923	0.024	0.304	0.000591305758730185	lens placode	sfrp1a	0.0819672131147541
2.34380706072455e-08	-7.40930712410309	0	0.276	0.000615905619417197	lens placode	efcc1	0.0036101083032491
2.37709202637523e-08	1.35790572139804	0.341	0.13	0.000624652242690884	lens placode	nr2f6b	2.61068702290076
2.48823457586993e-08	-1.73975674182157	0.141	0.456	0.0006538582818471	lens placode	soga1	0.310722100656455
2.61673657547396e-08	1.37506494154958	0.388	0.167	0.000687626037303047	lens placode	jarid2a	2.31547619047619
2.64035456819654e-08	1.92280334201447	0.259	0.089	0.000693832373430688	lens placode	b4galt1l	2.88888888888889
2.64104635564699e-08	2.46165451463063	0.071	0.009	0.000694014161336915	lens placode	xirp1	7.2
2.708637664183e-08	1.10838587454401	0.494	0.229	0.000711775805394008	lens placode	dhx37	2.15217391304348
2.79834970802653e-08	2.57123894884763	0.071	0.009	0.000735350336275211	lens placode	nebl	7.2
2.80374830351718e-08	2.25486696855279	0.165	0.042	0.000736768979198245	lens placode	slc4a2a	3.86046511627907
2.83487739105101e-08	2.24109863510859	0.153	0.037	0.000744949080820385	lens placode	cpt1ab	4.05263157894737
2.87013814044584e-08	-2.44853374443759	0.106	0.407	0.000754214900546359	lens placode	mdkb	0.262254901960784
3.05997651540133e-08	1.96945412754347	0.2	0.058	0.000804100628717163	lens placode	selenom	3.40677966101695
3.18122212256586e-08	-2.96021569734247	0.059	0.346	0.000835961549367856	lens placode	ildr2	0.172910662824208
3.22227693845137e-08	-1.04374633099778	0.459	0.718	0.000846749933886252	lens placode	cd81a	0.639777468706537
3.37186994763857e-08	2.27976083144788	0.165	0.042	0.000886059984840464	lens placode	zgc:158343	3.86046511627907
3.43278924566784e-08	-1.6899039524703	0.235	0.527	0.000902068357976595	lens placode	notch1a	0.446969696969697
3.49316626814828e-08	1.06287178329216	0.612	0.361	0.000917934231944005	lens placode	rbm28	1.69337016574586
3.5012715402375e-08	1.14947791113056	0.541	0.298	0.00092006413534361	lens placode	polr1a	1.81270903010033
3.73372716933911e-08	-3.39625440544582	0.047	0.33	0.000981148825558931	lens placode	si:ch73-22o12.1	0.145015105740181
3.84526355545297e-08	-4.99047188497095	0.012	0.285	0.00101045835710193	lens placode	rab11fip4a	0.0454545454545455
3.89480145122076e-08	-2.11843438423359	0.153	0.442	0.00102347592535179	lens placode	prim2	0.347629796839729
4.00262355902926e-08	3.20511812625597	0.071	0.01	0.00105180941884171	lens placode	zgc:174680	6.54545454545454
4.07108518308167e-08	2.41626227937833	0.106	0.02	0.0010697997644102	lens placode	ppdpfa	5.09523809523809
4.1487982781983e-08	1.3637961898308	0.4	0.181	0.00109022121154495	lens placode	ddx51	2.2032967032967
4.26883684550579e-08	-1.77735127231799	0.235	0.509	0.00112176494626201	lens placode	acsl2	0.462745098039216
4.3622080938108e-08	1.21953531541516	0.471	0.226	0.0011463010428916	lens placode	gnl3	2.07929515418502
4.58206401821943e-08	3.00426338165666	0.071	0.01	0.0012040747827077	lens placode	sncga	6.54545454545454
4.74295149578744e-08	-4.90047660160753	0.024	0.294	0.00124635279406302	lens placode	si:dkey-35m8.1	0.0847457627118644
4.75891206179299e-08	2.1355339322206	0.188	0.054	0.00125054691159796	lens placode	cep170b	3.43636363636364
4.89816786810394e-08	2.7446984377791	0.082	0.013	0.00128714055238035	lens placode	si:ch211-288d18.1	5.92857142857143
4.9574877606178e-08	2.32378050215649	0.094	0.016	0.00130272863373514	lens placode	epb41l3a	5.58823529411765
5.40933101272566e-08	1.08728256431283	0.565	0.326	0.00142146400352405	lens placode	lrpprc	1.7308868501529
5.71737909097671e-08	3.36076631688221	0.082	0.013	0.00150241287752686	lens placode	stat5a	5.92857142857143
6.13614076728603e-08	-7.54796980310586	0	0.263	0.00161245507082742	lens placode	ackr3b	0.00378787878787879
6.36673208679463e-08	2.45638786783601	0.165	0.044	0.00167304985776789	lens placode	prom1a	3.68888888888889
6.56432644534377e-08	2.08060305851903	0.141	0.033	0.00172497370330744	lens placode	cox17	4.17647058823529
6.62191294354135e-08	1.15693734712618	0.494	0.251	0.0017401062833038	lens placode	urb1	1.96428571428571
6.64253615322278e-08	1.51841002295741	0.259	0.089	0.00174552565034388	lens placode	atp6v0e1	2.88888888888889
6.90502396276335e-08	2.56360955240123	0.094	0.017	0.00181450219693495	lens placode	mif4gdb	5.27777777777778
7.09507311332611e-08	-7.25540629454904	0	0.261	0.00186444331271983	lens placode	crb1	0.00381679389312977
7.27071500856345e-08	1.87115916228782	0.165	0.043	0.0019105984899503	lens placode	pxdn	3.77272727272727
7.35994832638875e-08	-3.00605062646795	0.2	0.456	0.00193404722120843	lens placode	efna2a	0.439824945295405
7.50116680050464e-08	-3.73409974139807	0.035	0.31	0.00197115661183661	lens placode	gdf11	0.115755627009646
7.58187544519162e-08	2.10684031789755	0.153	0.039	0.00199236522948745	lens placode	gdf6a	3.85
7.63112330633664e-08	3.27564588110796	0.071	0.01	0.00200530658243914	lens placode	mapre3b	6.54545454545454
7.81981493139661e-08	1.60295664361061	0.282	0.106	0.0020548909676724	lens placode	vps13a	2.64485981308411
7.89607243854502e-08	-1.01546987645563	0.365	0.662	0.00207492991540086	lens placode	nck2b	0.552036199095023
7.92547348805581e-08	-2.32929261734991	0.118	0.402	0.00208265592319131	lens placode	rfx2	0.295285359801489
8.11224553260626e-08	-4.14070917148005	0.024	0.291	0.00213173588105827	lens placode	myh14	0.0856164383561644
8.44843660502994e-08	-3.6695836223659	0.071	0.34	0.00222008017106977	lens placode	BX569787.1	0.211143695014663
8.50099302981589e-08	2.75258664048029	0.094	0.017	0.00223389094837502	lens placode	itpka	5.27777777777778
8.51397708096914e-08	1.58844769345022	0.412	0.198	0.00223730289733707	lens placode	fam120a	2.07537688442211
8.52275500738264e-08	1.21144798946255	0.682	0.488	0.00223960956084001	lens placode	bach2b	1.39672801635992
8.67868106639632e-08	0.985905710869846	0.647	0.382	0.00228058381062763	lens placode	gmps	1.69190600522193
8.86262665698949e-08	0.854628655362496	0.612	0.335	0.0023289210329237	lens placode	zcchc7	1.82440476190476
8.86983195362099e-08	1.4276178005757	0.235	0.077	0.00233081444077252	lens placode	nrbp2a	3.02564102564103
9.82432098046814e-08	-2.60732302813548	0.094	0.364	0.00258163506724742	lens placode	dtx4a	0.26027397260274
9.88633611514826e-08	1.87269544100513	0.188	0.054	0.00259793140433866	lens placode	lamp1b	3.43636363636364
9.94458349964016e-08	2.69420145377611	0.118	0.026	0.00261323765203544	lens placode	si:ch211-107n13.1	4.40740740740741
9.99444704177195e-08	2.61218411223383	0.082	0.013	0.00262634079363683	lens placode	ctsh	5.92857142857143
1.03385295731567e-07	-1.31331918454249	0.424	0.657	0.00271675880123411	lens placode	rasal2	0.645896656534954
1.07282333258099e-07	-1.27930908782572	0.412	0.661	0.00281916515335633	lens placode	srgap1a	0.623867069486405
1.07581135528441e-07	2.45633837474041	0.082	0.013	0.00282701707941637	lens placode	ahsa1a	5.92857142857143
1.07740416152831e-07	-1.57554792710719	0.235	0.518	0.00283120265566411	lens placode	tle2a	0.454720616570328
1.098487335295e-07	1.60115976873881	0.271	0.1	0.00288660501968821	lens placode	imp4	2.69306930693069
1.15607489484164e-07	2.22824203110897	0.129	0.03	0.00303793360866486	lens placode	pipox	4.19354838709677
1.18923149686972e-07	-2.59338951215475	0.071	0.348	0.00312506252747424	lens placode	tox2	0.206303724928367
1.20962542770255e-07	-1.98544926683438	0.153	0.43	0.00317865369891676	lens placode	stag1a	0.357308584686775
1.24577643634936e-07	-3.86547698887976	0.035	0.298	0.00327365131943886	lens placode	col5a3a	0.120401337792642
1.26353616549612e-07	2.80704917511853	0.094	0.017	0.00332032033569071	lens placode	npdc1a	5.27777777777778
1.31951416966556e-07	-3.43489763981318	0.035	0.302	0.00346741933504715	lens placode	pou3f3b	0.118811881188119
1.44704648801462e-07	2.01245916603378	0.165	0.045	0.00380254876120481	lens placode	BX510992.1	3.60869565217391
1.5175795440047e-07	3.04097508278622	0.059	0.007	0.00398789552573554	lens placode	agbl4	7.5
1.70736955601874e-07	2.19372566820432	0.224	0.075	0.00448662571930605	lens placode	hspd1	2.96052631578947
1.84721191874494e-07	-4.69142220483604	0.024	0.281	0.00485410348007797	lens placode	elavl3	0.0886524822695035
1.95306167910323e-07	2.14107977890902	0.129	0.03	0.00513225548034747	lens placode	samd10b	4.19354838709677
1.9895519561124e-07	1.30701950454569	0.424	0.208	0.00522814463027217	lens placode	si:dkey-95p16.2	2.03349282296651
2.00404767806758e-07	0.542533743654895	0.965	0.932	0.00526623648842598	lens placode	rplp0	1.03536977491961
2.13915265776899e-07	0.621599553543414	0.906	0.754	0.00562126535408535	lens placode	fgfr2	1.20132450331126
2.16466858245071e-07	1.67679821016825	0.188	0.056	0.00568831610096397	lens placode	si:dkey-261h17.1	3.31578947368421
2.17249211628302e-07	3.36806009085837	0.082	0.014	0.00570887478316851	lens placode	b3gnt2b	5.53333333333333
2.20961213889087e-07	-3.65415524131812	0.035	0.292	0.00580641877857742	lens placode	lamb2l	0.122866894197952
2.25334459934622e-07	1.01227602696711	0.6	0.37	0.00592133893816199	lens placode	smap1	1.6199460916442
2.45767991451676e-07	1.79221649695095	0.094	0.018	0.00645829127936714	lens placode	elovl4b	5
2.47616321531012e-07	1.15717781958245	0.506	0.266	0.00650686169719194	lens placode	smyd3	1.89887640449438
2.49393269944433e-07	-1.0978848205854	0.329	0.608	0.00655355634759982	lens placode	trrap	0.541871921182266
2.51673226282316e-07	0.749157607531976	0.835	0.646	0.0066134690402467	lens placode	rbmx	1.29211746522411
2.52601985915966e-07	-3.31405199515822	0.047	0.302	0.00663787498589975	lens placode	grip1	0.158415841584158
2.60272222241536e-07	1.71769141216041	0.235	0.083	0.00683943345606309	lens placode	hccsb	2.80952380952381
2.61403920598374e-07	-2.08778115932447	0.082	0.356	0.00686917222548408	lens placode	lrch4	0.23249299719888
2.63121122675928e-07	0.931205312413949	0.776	0.564	0.00691429686167803	lens placode	hs6st1a	1.37522123893805
2.65408185037213e-07	2.194294278533	0.106	0.022	0.00697439628640788	lens placode	myo1cb	4.65217391304348
2.79831375765402e-07	0.988354699018039	0.624	0.381	0.00735340889236324	lens placode	mybbp1a	1.63612565445026
2.81435841720625e-07	1.0179128845964	0.518	0.267	0.00739557104873459	lens placode	pcca	1.9365671641791
2.86309664320591e-07	1.55083397605896	0.235	0.082	0.00752364535901648	lens placode	ipmkb	2.8433734939759
2.9801232064608e-07	1.94222739564821	0.129	0.031	0.00783116776193769	lens placode	ulk1a	4.0625
3.02078465297984e-07	2.83243665208962	0.059	0.008	0.00793801791110042	lens placode	myzap	6.66666666666667
3.03230120793101e-07	2.62847749321596	0.059	0.008	0.00796828111420111	lens placode	esrp2	6.66666666666667
3.05399072894985e-07	1.41096324707342	0.353	0.153	0.00802527683753441	lens placode	p4ha1b	2.2987012987013
3.0773991542388e-07	-4.18214533144576	0.024	0.276	0.00808678949750873	lens placode	dla	0.0902527075812274
3.09406653831543e-07	1.64213104403221	0.259	0.098	0.00813058804938529	lens placode	epb41l4a	2.62626262626263
3.39123607585831e-07	-2.03720939414341	0.141	0.406	0.00891149016014047	lens placode	lfng	0.348894348894349
3.79313646761474e-07	-4.05480618927707	0.024	0.271	0.00996760400959802	lens placode	ndst3	0.0919117647058823
3.79787313941032e-07	3.54132947965461	0.059	0.008	0.00998005103574243	lens placode	si:ch73-335l21.4	6.66666666666667
3.91048014474871e-07	-1.29454759932957	0.318	0.571	0.0102759597243707	lens placode	lig1	0.557692307692308
3.92580524334334e-07	1.73161023226006	0.176	0.052	0.0103162310184576	lens placode	slc1a5	3.33962264150943
3.92789012578254e-07	2.94153212109693	0.059	0.008	0.0103217096725314	lens placode	epas1a	6.66666666666667
4.1072455592277e-07	1.86764151319867	0.2	0.065	0.0107930198805385	lens placode	chchd6a	3.04545454545455
4.11416900680863e-07	2.37278512791667	0.106	0.022	0.0108112133160917	lens placode	rock2b.1	4.65217391304348
4.77439417796727e-07	1.84016081338467	0.2	0.065	0.0125461530208624	lens placode	cers2b	3.04545454545455
4.93591175872031e-07	1.51271892514905	0.259	0.095	0.0129705889195652	lens placode	CU984600.1	2.70833333333333
4.9477363021219e-07	-3.96031023739774	0.024	0.268	0.0130016614547159	lens placode	lmo3	0.0929368029739777
5.33869834016332e-07	2.858490541649	0.059	0.008	0.0140290314982812	lens placode	lpcat2	6.66666666666667
5.3768593507299e-07	-0.795561611952558	0.671	0.8	0.014129311001848	lens placode	tox	0.838951310861423
5.38784161433263e-07	3.02138671904927	0.059	0.008	0.0141581701941433	lens placode	si:ch73-50f9.4	6.66666666666667
5.43778532471965e-07	1.44605121530599	0.247	0.089	0.0142894122762983	lens placode	tfe3a	2.75555555555556
5.56790062176003e-07	-0.884075572312545	0.729	0.853	0.014631329253861	lens placode	mdka	0.85480093676815
5.5837510744579e-07	1.16832537485999	0.435	0.22	0.0146729810734605	lens placode	ndrg3b	1.97285067873303
5.72331447958382e-07	-0.835513637685806	0.271	0.602	0.0150397257894504	lens placode	negr1	0.451077943615257
6.03354039056345e-07	-1.69481699343006	0.176	0.448	0.0158549374383226	lens placode	znf827	0.394209354120267
6.43920258154188e-07	1.67829413224594	0.294	0.121	0.0169209365437757	lens placode	etv5a	2.41803278688525
6.55427229031465e-07	2.40324049792679	0.094	0.019	0.0172233167244888	lens placode	tmem62	4.75
6.64614237446992e-07	-2.49700529257832	0.082	0.338	0.0174647329316321	lens placode	setbp1	0.244837758112094
6.92933013594136e-07	-2.42585750478082	0.106	0.353	0.0182088937312267	lens placode	si:ch211-168f7.5	0.30225988700565
7.19420364651892e-07	2.97283551106676	0.059	0.008	0.0189049283423224	lens placode	glod5	6.66666666666667
7.52213872230976e-07	2.27065210223727	0.118	0.028	0.0197666761344856	lens placode	aldh1l2	4.10344827586207
7.54964576339081e-07	2.18073423801676	0.106	0.023	0.0198389591370384	lens placode	klf11b	4.45833333333333
7.56349499238096e-07	2.11662636033039	0.153	0.043	0.0198753521409787	lens placode	junba	3.5
7.66030919332083e-07	-2.71336927274595	0.094	0.347	0.0201297604982085	lens placode	scube2	0.272988505747126
7.67189544848517e-07	-1.64602881442494	0.235	0.483	0.0201602068595293	lens placode	map7d1a	0.487603305785124
7.82293818124272e-07	1.44335738561491	0.271	0.104	0.0205571169526696	lens placode	twistnb	2.59047619047619
8.47801559156044e-07	-3.49021904580342	0.024	0.264	0.0222785293715025	lens placode	cyfip2	0.0943396226415094
9.43873926589961e-07	1.30617232681098	0.329	0.142	0.024803119042931	lens placode	eif4ba	2.30769230769231
9.53741016493073e-07	0.836632212785181	0.635	0.392	0.025062406431405	lens placode	unc5b	1.61832061068702
9.69027375621776e-07	-2.42950304109798	0.047	0.297	0.025464101376589	lens placode	sox11b	0.161073825503356
9.89083810829098e-07	2.83585443909366	0.059	0.008	0.025991144380967	lens placode	htatip2	6.66666666666667
9.94969320920507e-07	2.4431432370155	0.082	0.015	0.0261458038151491	lens placode	BX470182.1	5.1875
9.95667799262995e-07	0.925550508556632	0.706	0.491	0.026164158429033	lens placode	foxp1b	1.4369918699187
9.97354117203858e-07	1.3358784647855	0.282	0.112	0.026208471491883	lens placode	tspan9b	2.50442477876106
1.00614077513679e-06	2.42100201379434	0.129	0.033	0.0264393672890445	lens placode	dok6	3.82352941176471
1.03878613931507e-06	1.16361275296419	0.353	0.159	0.0272972221689214	lens placode	arfip1	2.2125
1.03942763388981e-06	0.994219765680291	0.506	0.282	0.0273140793633564	lens placode	wasla	1.79151943462898
1.10640623949529e-06	1.20333747107027	0.459	0.244	0.0290741431614572	lens placode	eprs1	1.87755102040816
1.12447928872098e-06	1.4192068947347	0.271	0.107	0.0295490667490099	lens placode	gtdc1	2.51851851851852
